affy_probe_id	GSM528691_IFNb18hr_1	GSM528692_IFNb18hr_2	GSM528749_media18hr_1	GSM528750_media18hr_2
201643_x_at	103.1705747	148.0414418	106.0454598	96.98094876
201644_at	214.6525495	155.3579517	227.450777	246.2501959
201645_at	409.7731091	446.244191	543.1482588	458.2852294
201646_at	190.6073532	174.7167364	80.04160989	78.19607423
201647_s_at	137.7247786	115.5519954	49.70908425	48.14723999
201648_at	351.5154637	393.0191125	248.8527015	206.8719428
201649_at	1248.368401	1216.188919	46.34350728	51.42724641
201650_at	3950.547179	3816.800916	3876.330293	3917.247015
201651_s_at	283.4796937	339.0416792	327.9949817	313.5483901
201652_at	412.5803933	422.5053694	424.0378982	414.8727812
201653_at	605.3637925	597.0607697	674.1504116	668.2753457
201654_s_at	7.999292517	8.556438677	7.009356213	8.457358537
201655_s_at	45.74679737	34.34235606	36.53591182	48.14723999
201656_at	844.2618198	900.850772	875.0050425	758.2582108
201657_at	64.17266634	83.6474174	72.99063423	65.36623687
201658_at	120.0917643	129.5225723	165.4528476	158.4798603
201659_s_at	613.3960419	713.2400434	565.6067449	544.2937089
201660_at	141.6818829	212.4553697	181.0731556	189.4496901
201661_s_at	166.2684075	220.0417404	168.7090719	158.7185516
201662_s_at	407.4544084	477.9132171	368.0112617	346.0402924
201663_s_at	96.69291487	141.491844	139.4101133	132.4795104
201664_at	234.1744209	270.237531	297.6668623	293.6144722
201665_x_at	4921.751062	4912.733262	5176.075106	5298.428632
201666_at	1656.61854	1482.639795	1272.596265	1315.852547
201667_at	1177.690718	1327.457552	1079.380775	1107.31896
201668_x_at	42.88828001	30.61440443	67.98285289	79.33730883
201669_s_at	619.3746302	555.2664347	723.2263954	679.6003008
201670_s_at	224.5823062	215.7294264	263.2718161	291.0273039
201671_x_at	211.082575	221.9221612	211.9807286	215.7234911
201672_s_at	844.1312474	900.3658028	1001.967146	973.3244249
201673_s_at	136.5609463	102.6806396	114.4654466	91.43516796
201674_s_at	84.191918	80.32254115	74.38904287	71.88576096
201675_at	59.54006401	69.64374182	69.67107823	74.70870387
201676_x_at	2089.0079	2082.020712	2036.219973	2101.498301
201677_at	32.53912397	34.15097317	40.23931044	30.67822208
201678_s_at	170.860914	217.1865105	173.9847471	167.1578032
201679_at	13.7579588	12.83653014	12.75679584	14.86993619
201680_x_at	147.9417243	149.0817781	151.5097794	141.5033337
201681_s_at	268.5430306	276.1565827	363.8664202	345.7889097
201682_at	323.3788814	364.96508	347.704558	326.8682929
201683_x_at	107.0907165	69.7104288	122.9101115	152.5254589
201684_s_at	83.2835238	70.46964915	67.38308352	68.27714662
201685_s_at	41.99220788	41.24513032	39.91761847	36.84443277
201686_x_at	181.3295088	180.6851219	135.9467104	114.098001
201687_s_at	400.1670808	500.9223561	483.553892	400.4153376
201688_s_at	335.949999	346.8272127	235.1958978	239.7859116
201689_s_at	329.1669064	367.5610711	242.3938044	253.4204221
201690_s_at	432.5421749	463.8953216	406.0892552	412.6147722
201691_s_at	10.17066256	12.0752713	11.05380942	10.52292515
201692_at	203.0904158	194.1761956	222.8467613	176.0274005
201693_s_at	17.63288305	19.85900226	18.37295422	22.18530928
201694_s_at	115.0829974	169.3860715	96.1323066	147.3103268
201695_s_at	683.7086647	583.5899637	649.4557975	686.976683
201696_at	435.9256947	434.2630545	474.591095	389.4716481
201697_s_at	162.3744731	165.1247935	189.3745968	177.6301435
201698_s_at	598.8869207	649.6472156	604.6409836	664.0768287
201699_at	683.7095122	744.6332271	760.6840094	832.8532905
201700_at	313.9130357	260.9165655	197.9172065	182.2780998
201701_s_at	101.1905491	123.040726	102.546089	110.4501135
201702_s_at	81.03920468	54.41950154	86.667186	103.1860633
201703_s_at	43.22091242	44.83966705	53.92071433	35.63821016
201704_at	68.78703802	68.35893597	67.73027973	69.94199357
201705_at	338.3425278	299.4112897	340.3116109	376.1120783
201706_s_at	76.06186731	62.53648517	62.05958423	53.1841487
201707_at	84.63727558	84.94812568	86.37030431	84.23671668
201708_s_at	93.63930461	83.94340101	110.1862483	110.183091
201709_s_at	249.137206	220.5270222	277.9946538	272.9629203
201710_at	14.782862	12.10332531	18.13059942	13.98329999
201711_x_at	162.7519446	171.227058	182.4557974	179.7849977
201712_s_at	53.238393	66.36168131	64.32049396	62.12763345
201713_s_at	189.4207008	239.6255097	210.004612	203.3261487
201714_at	233.8084025	221.2919825	290.3387258	316.5162435
201715_s_at	30.31993408	30.23037223	35.57292814	31.51210743
201716_at	224.9351517	237.7268128	227.3283937	197.9728933
201717_at	324.1960771	291.12578	362.7337258	326.4299617
201718_s_at	79.4931171	73.15674824	59.44348582	61.60725222
201719_s_at	107.2518197	132.0783708	154.1791025	117.7722787
201720_s_at	7.246436859	6.802809698	8.756219125	7.538148088
201721_s_at	7.475262017	8.837054636	10.8603549	8.13624502
201722_s_at	268.0788604	294.979767	298.1472573	299.4522334
201723_s_at	390.1946631	425.2982538	444.9565974	506.3611733
201724_s_at	162.4383901	161.3850604	194.6870103	215.7419637
201725_at	555.2799632	612.5546344	590.5840971	555.0784475
201726_at	533.4545416	552.6544994	621.8455048	604.7998243
201727_s_at	237.0183594	219.6922577	257.1168037	235.4579125
201728_s_at	53.67100002	27.86917102	106.9152752	119.5150252
201729_s_at	132.5867182	149.4659921	198.1816953	133.6695616
201730_s_at	267.210058	282.2209748	295.4951735	292.2127009
201731_s_at	154.4784985	184.7420322	161.5356753	146.1374956
201732_s_at	26.76547588	32.54723553	32.95083084	31.72899836
201733_at	18.84261312	17.57235978	22.08269754	18.92987826
201734_at	80.60941723	84.2294166	86.93123365	94.39338387
201735_s_at	100.1485939	114.3973005	108.0040946	105.5019558
201736_s_at	210.08954	242.8582189	165.4258839	177.0457857
201737_s_at	75.84497921	68.02223057	66.44126008	70.89930866
201738_at	447.5830231	412.2683823	560.1041552	598.6124351
201739_at	340.2183587	362.1131962	296.025989	296.8157421
201740_at	378.2122798	377.08283	379.1917522	424.619498
201741_x_at	11.02802459	12.01234141	10.75121622	11.12932048
201742_x_at	943.0632347	949.2222008	973.1283993	946.6041687
201743_at	11.04016999	8.903875206	10.0089911	9.535716323
201744_s_at	5.997710234	5.533504719	5.941769579	5.828152851
201745_at	568.2276337	710.2114255	654.7761422	643.1617807
201746_at	25.7109347	17.23775031	27.05957495	25.81141446
201747_s_at	28.50974207	27.25748756	27.80189382	18.27790699
201748_s_at	77.53848832	72.86729245	70.52305409	57.36925032
201749_at	17.37698303	15.40732306	14.58161375	14.04924651
201750_s_at	27.98703718	26.20537254	29.11105703	25.92293144
201751_at	170.3813162	154.9110635	177.8072851	175.4448269
201752_s_at	138.0116597	155.6501663	121.8755219	128.9987419
201753_s_at	137.2540374	123.0259434	119.0358109	126.3613905
201754_at	2361.856011	2389.041107	2384.357349	2539.468458
201755_at	14.27647167	10.75336043	14.01669733	16.72020437
201756_at	250.7262519	277.5001244	226.7697789	235.7462143
201757_at	1645.149717	1633.696178	1699.408057	1849.186633
201758_at	370.8565606	432.2619771	390.6549657	409.4557729
201759_at	16.53286262	14.06017364	15.59604863	16.33163559
201760_s_at	711.034779	768.9241388	883.3938287	842.5946964
201761_at	505.4558961	494.0682769	526.3170243	475.7471783
201762_s_at	1481.880748	1487.357069	629.5185812	642.8262388
201763_s_at	76.11639351	71.59293763	91.00499034	70.17988418
201764_at	180.2247476	186.8299687	247.1223759	238.7643805
201765_s_at	91.89474975	96.81404677	79.15119552	93.89390111
201766_at	9.159874874	9.567487212	8.252158711	9.837030855
201767_s_at	113.0022535	125.1420649	112.7119006	108.6608
201768_s_at	87.71062103	92.22336182	83.28346278	74.72979397
201769_at	332.1087627	296.7736694	310.1533045	314.9336308
201770_at	355.0107618	331.790766	369.5475978	358.682005
201771_at	61.86664714	59.63061724	76.33725044	76.85647169
201772_at	311.888138	362.4095248	383.0402435	329.1487898
201773_at	157.684632	180.0940303	181.9758821	188.4745337
201774_s_at	48.12469137	52.41101184	88.32684028	83.15256211
201775_s_at	70.89818134	79.27440508	84.34624378	63.76805527
201776_s_at	142.8299957	134.2371186	146.1310252	127.4988516
201777_s_at	42.70500713	38.02757187	37.90078874	39.22412101
201778_s_at	252.6691466	237.3056291	237.2179111	264.2197871
201779_s_at	374.8095751	391.688125	323.9361843	357.6663016
201780_s_at	150.4619768	113.1491863	140.9723553	160.7506597
201781_s_at	15.91761503	16.60569445	15.9834151	14.71224204
201782_s_at	48.47287244	45.06815253	40.95439542	52.06519007
201783_s_at	105.0870903	127.2263405	118.0644993	112.816541
201784_s_at	701.3497906	849.9175666	724.1108203	705.3131712
201785_at	9.091690323	7.839514663	8.093185512	8.545385779
201786_s_at	2183.326442	1995.879431	885.8608917	758.1389126
201787_at	24.87163354	23.16344006	29.85831333	26.21173222
201788_at	295.8789935	309.9256043	282.7488277	306.8251751
201789_at	6.519463981	6.576707712	6.683598138	5.77937492
201790_s_at	322.098056	245.1937578	305.8261129	239.1565842
201791_s_at	134.8380356	122.2722638	154.3732199	117.5519087
201792_at	15.09165058	16.96551527	16.28711622	13.71558633
201793_x_at	21.44757127	15.65271847	23.2885516	32.50670713
201794_s_at	60.41900665	59.10075425	60.54360212	49.7414873
201795_at	101.9458229	124.6943634	142.3382161	127.6549813
201796_s_at	22.64959681	19.3708261	22.75148639	14.02376181
201797_s_at	27.57762523	35.17885137	41.18687433	35.047921
201798_s_at	1480.711338	1482.07246	1373.739165	1344.960484
201799_s_at	81.66938349	73.98178996	67.09596764	63.48680683
201800_s_at	124.9826539	149.2728945	128.0652958	129.5608864
201801_s_at	22.44746203	15.10536437	30.12218875	20.04943628
201802_at	15.44145492	11.1858385	19.64656682	17.72377044
201803_at	542.0849298	600.4737967	508.3490135	491.1868441
201804_x_at	445.4690434	378.5645622	448.6300044	498.8402592
201805_at	203.3962267	223.6425354	240.3332622	217.3741079
201806_s_at	15.16448115	13.86348672	17.56919609	13.01431821
201807_at	675.3435144	739.6200437	701.4380173	748.1762023
201808_s_at	8.13798205	8.829680937	7.783311201	7.923555041
201809_s_at	15.36774721	11.72394394	18.72227858	17.98035168
201810_s_at	38.8704126	32.58698748	33.67716715	37.57102617
201811_x_at	38.35220135	41.94355029	43.20069801	36.12748825
201812_s_at	2031.564245	1894.384427	1790.445257	1925.66389
201813_s_at	42.46821888	42.9022303	52.50564947	59.68802577
201814_at	75.62308258	80.85903579	96.02843122	84.78366523
201815_s_at	23.4334437	33.77809291	28.28185603	18.13629017
201816_s_at	302.8214929	369.7944814	362.2342261	324.5032332
201817_at	174.9351903	203.4250331	214.347153	174.5150032
201818_at	103.9625763	106.3472695	119.5938695	101.7294844
201819_at	58.5739912	50.11160127	52.56396587	46.87992944
201820_at	5520.173626	5519.664371	5216.936538	4721.565834
201821_s_at	582.735513	732.9157445	632.4073018	629.6049787
201822_at	12.96324496	13.50628412	12.56014937	13.31025046
201823_s_at	265.7747608	274.2918449	252.1248765	267.8997556
201824_at	77.93521547	98.62726903	101.8716423	88.41992887
201825_s_at	38.86640742	48.35286381	50.77814791	49.45902002
201826_s_at	9.896103712	13.37162411	10.75823608	13.20412322
201827_at	48.63009825	48.06498646	61.08292513	54.95294649
201828_x_at	364.3560884	286.2968031	404.7148783	453.252977
201829_at	521.2443572	645.5025955	735.925734	658.3138067
201830_s_at	1184.261698	1135.479485	1261.195688	1189.076777
201831_s_at	349.1392228	394.4259355	345.5379718	323.1630121
201832_s_at	500.7625424	482.1305548	471.7497575	480.9260581
201833_at	451.4457901	426.2244731	612.0865937	581.9600449
201834_at	67.68301903	73.66467041	68.42209763	85.89468887
201835_s_at	48.7788865	45.44054357	41.16886652	43.00750203
201836_s_at	14.57784357	20.78358537	17.68006034	17.18154056
201837_s_at	131.5657823	165.6163173	132.8808617	140.8598491
201838_s_at	11.36967939	14.28988235	10.01000274	10.63820785
201839_s_at	241.81372	281.1724757	282.6999725	303.7886528
201840_at	1771.546546	1584.964795	1704.595199	1582.612173
201841_s_at	3168.154734	2854.416108	2199.049805	2420.432843
201842_s_at	2069.425925	2111.073171	2045.973528	2019.384764
201843_s_at	206.0957672	209.3020443	216.8263761	235.7815364
201844_s_at	88.87462909	81.42962082	94.55704722	97.12229892
201845_s_at	40.15087928	48.51957137	61.27483823	56.1318839
201846_s_at	63.0079003	65.40643433	63.19431641	82.824031
201847_at	1128.242756	1272.186565	697.3012908	738.6554886
201848_s_at	686.2199262	755.8315565	531.8268717	543.8634846
201849_at	1459.966408	1278.832747	1264.493631	1224.212652
201850_at	388.3603531	292.520903	295.1022252	293.7812391
201851_at	73.09315616	69.4390123	84.15285816	72.08309646
201852_x_at	7.168078949	5.743883215	6.259371298	7.004751496
201853_s_at	177.8757381	201.3468661	177.3479029	135.0283144
201854_s_at	139.2632377	133.204013	169.0323631	157.03299
201855_s_at	79.09189307	72.85666636	75.20501606	83.98599533
201856_s_at	48.91884019	56.94299359	56.10277484	54.95198568
201857_at	344.9797571	374.1267522	389.0680517	393.5986797
201858_s_at	14.01099196	12.01630686	9.913109257	10.76378999
201859_at	18.49540399	14.35951533	11.04840142	14.14819234
201860_s_at	35.67282252	46.92489003	86.94395382	66.40541293
201861_s_at	427.6696548	367.8961575	435.8289702	492.8887161
201862_s_at	267.6965007	301.5141054	292.8001512	258.4519405
201863_at	242.8554416	252.2754562	228.5971666	229.5000234
201864_at	98.38331217	88.01146258	145.0937966	112.5309206
201865_x_at	169.325727	191.9760313	152.8705951	170.2117311
201866_s_at	82.58202945	83.3169663	69.33465876	74.44061579
201867_s_at	19.07865274	13.264159	19.62931631	19.17626411
201868_s_at	9.657360471	10.36261976	10.05895753	11.4713925
201869_s_at	12.11354437	10.61014853	11.56003564	9.478414333
201870_at	76.28520486	75.38094535	94.73939384	82.10769326
201871_s_at	151.0012592	124.1165522	176.6199653	191.0740357
201872_s_at	829.304687	908.005745	851.947809	877.5277119
201873_s_at	219.8152018	238.8469346	247.246395	235.7721444
201874_at	193.3140047	206.9889318	190.5645606	175.7345489
201875_s_at	96.62298951	102.6386231	125.7667812	114.1610738
201876_at	966.2195337	1126.320477	860.8295515	931.4529052
201877_s_at	146.0893193	184.9025472	180.2041192	185.8400318
201878_at	59.17564323	62.68243993	56.46122521	57.90814962
201879_at	125.3764742	143.933524	156.6320535	136.7451715
201880_at	209.9369693	198.8409097	227.6832742	205.2343932
201881_s_at	110.6898794	108.2275028	84.21671162	98.84550698
201882_x_at	7.805627712	7.22684153	7.539195705	7.842042299
201883_s_at	222.5483135	224.3818193	209.002128	182.2187491
201884_at	74.934176	59.09125707	27.23602472	33.92468426
201885_s_at	1217.41609	1216.07157	1423.831652	1366.951582
201886_at	20.95125419	14.71584218	15.05115552	13.23911745
201887_at	100.8646319	101.3831468	106.5733782	89.98463689
201888_s_at	30.08252318	28.88348379	34.07101561	30.95939423
201889_at	383.2433779	449.5690769	501.8679749	480.5261846
201890_at	418.980356	407.2268107	575.9279319	508.326785
201891_s_at	3729.355031	4056.176344	2212.97142	2228.591601
201892_s_at	842.1276749	949.1786272	1160.211191	1010.913166
201893_x_at	9.900008564	9.998672199	8.701185189	9.911335841
201894_s_at	230.2032413	325.749425	237.1359546	259.5210894
201895_at	50.34962569	35.43932437	45.12340397	41.09078921
201896_s_at	32.15184705	28.24553248	43.89018576	38.80523526
201897_s_at	851.5953689	826.4281991	924.4937266	975.5159272
201898_s_at	484.6023197	523.5630857	536.6787805	506.7891665
201899_s_at	557.2685922	618.9374679	636.3465448	607.0570679
201900_s_at	238.9076065	230.5114524	266.5957649	278.4013525
201901_s_at	383.8277379	386.54913	411.8572921	480.3853101
201902_s_at	25.92064781	21.20330172	21.99432617	19.96259571
201903_at	1076.214987	870.7763283	1273.322544	1070.950964
201904_s_at	106.9870211	102.8035328	117.0172013	117.3815669
201905_s_at	15.28737334	15.34285285	15.58423097	16.32810385
201906_s_at	80.22689524	88.31835645	113.7051331	105.6461569
201907_x_at	7.60035198	8.592725177	8.75953367	9.7962224
201908_at	45.26662572	48.83156116	62.85208392	50.87910891
201909_at	13.16137624	11.1029356	9.779812947	13.02834823
201910_at	17.66137441	17.0022006	21.91804565	20.18430233
201911_s_at	42.4193898	37.07391979	53.16670401	53.9667238
201912_s_at	559.5276465	610.125589	672.501985	592.9930057
201913_s_at	140.4704776	132.2155104	137.8129781	149.258522
201914_s_at	417.8290141	416.6457497	366.1686534	390.8487805
201915_at	17.67751114	16.45335061	16.2262665	19.74619982
201916_s_at	205.2069299	242.6238442	243.2502403	219.5958733
201917_s_at	190.4086054	144.5730044	197.2557054	242.4775119
201918_at	211.8214172	190.6941932	245.5585835	225.7484198
201919_at	207.9431244	231.1749967	236.7202347	239.8621577
201920_at	515.6364268	517.1937726	687.2010855	666.8295138
201921_at	1004.171374	992.6250963	1132.496084	1085.8242
201922_at	1432.831028	1403.686109	1622.530992	1704.586134
201923_at	1104.331806	1062.710962	1095.438921	1210.217679
201924_at	133.2211797	171.3961603	206.8680249	186.7722273
201925_s_at	55.90448034	48.19285226	34.92998258	44.14777804
201926_s_at	85.11170112	85.43114558	68.60977911	73.28513258
201927_s_at	42.12935998	40.31187288	64.86652565	69.59666273
201928_at	106.0093238	144.3382725	169.7455869	190.1335344
201929_s_at	81.64411049	79.66902666	79.55245931	69.36437684
201930_at	228.0320527	230.4639089	251.8486545	220.6561124
201931_at	584.6640004	649.5692083	628.76698	635.6498009
201932_at	84.21853668	69.62799908	80.07476563	63.7161057
201933_at	96.00849026	84.23775929	92.14761242	75.75227406
201934_at	604.4053075	638.959162	659.4440395	591.1000788
201935_s_at	59.43021178	69.00095446	89.32737054	90.62678229
201936_s_at	58.98076954	75.07264648	78.21577976	79.33139062
201937_s_at	78.53411894	75.9501737	60.52113579	58.83286247
201938_at	1632.736062	1722.514227	1969.608572	1994.968722
201939_at	387.7785719	474.293385	433.4063199	369.3814992
201940_at	114.1296572	160.1770961	117.105099	125.8591393
201941_at	309.8874272	296.5414341	303.9168131	288.9522314
201942_s_at	112.3020566	117.1810801	84.53564183	84.61913131
201943_s_at	161.9196087	185.6399539	135.2609838	115.7189415
201944_at	618.2746618	688.5956976	552.334395	624.1695466
201945_at	46.0771764	51.5621815	44.86515885	48.73530836
201946_s_at	1593.772884	1753.508688	1475.467515	1470.538072
201947_s_at	1573.549704	1837.187822	1685.977039	1708.313
201948_at	247.3901126	253.2089534	222.9956124	249.5807353
201949_x_at	244.9117635	225.9792458	244.9023716	230.6370472
201950_x_at	808.8423601	737.7983952	853.3928787	708.8145797
201951_at	193.8981127	203.0222562	198.6073222	183.5504976
201952_at	918.4853174	1040.505391	969.3877018	1019.513176
201953_at	582.4054378	652.5208362	664.63832	732.2254888
201954_at	780.0867202	771.8489864	839.6580446	737.7250479
201955_at	855.1643253	1001.600221	885.3513068	987.6076004
201956_s_at	447.7386775	483.1728179	466.2667674	492.5501125
201957_at	11.22462013	9.882714566	14.04189002	10.96933018
201958_s_at	6.725999401	6.773202145	7.341564884	6.758350454
201959_s_at	246.464207	232.5418084	152.3364819	147.7523921
201960_s_at	468.3225928	419.7865748	241.6649176	264.0363398
201961_s_at	59.08857854	46.09027041	61.87406058	58.49598031
201962_s_at	29.87648913	21.79553525	23.18033602	25.5108701
201963_at	106.5360749	116.891753	62.39616347	65.13408052
201964_at	61.21874796	68.81246236	72.29009324	48.85472191
201965_s_at	43.66847871	49.98077001	51.5045773	51.27774485
201966_at	461.7615051	455.6563304	465.129882	483.1297266
201967_at	56.5819108	62.96941403	58.26665473	51.98664158
201968_s_at	454.4108432	441.00828	466.7421181	466.3280483
201969_at	14.78483427	15.23641354	11.91937612	15.57003528
201970_s_at	219.6729426	287.9774866	227.1539345	219.5442895
201971_s_at	138.4339621	173.6089958	120.5929094	84.67417379
201972_at	743.6205922	743.822223	730.9523107	750.232888
